timestamp,room,temperature_C,humidity_%,CO2_ppm,CO_ppm,NO2_ppb,VOC_ppb,CH4_ppm,C3H8_ppm,H2S_ppm,Rn_Bq_m3,anomaly_flag,temperature_C_anomaly,humidity_%_anomaly,CO2_ppm_anomaly,CO_ppm_anomaly,NO2_ppb_anomaly,VOC_ppb_anomaly,CH4_ppm_anomaly,C3H8_ppm_anomaly,H2S_ppm_anomaly,Rn_Bq_m3_anomaly
2023-01-01 05:41:00,Kitchen,25.04,34.91,675.75,0.629,20.13,189.94,1.36,0.91,0.058,17.03,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:42:00,Kitchen,24.3,35.56,656.19,0.529,22.83,187.29,1.21,1.05,0.086,18.05,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:43:00,Basement,25.02,38.03,673.1,0.381,27.24,180.65,1.6,0.93,0.091,16.03,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:44:00,Basement,25.75,33.79,697.57,0.28,30.62,197.34,0.87,1.0,0.078,15.81,0,1,0,0,0,0,0,0,0,0,0
2023-01-01 05:45:00,Kitchen,25.05,35.35,691.48,0.267,25.83,140.95,1.19,0.98,0.085,17.2,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:46:00,Living Room,24.85,34.23,697.63,0.211,24.02,144.77,0.64,0.87,0.065,14.38,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:47:00,Kitchen,24.85,34.14,680.61,0.112,28.47,148.72,1.05,0.65,0.074,14.91,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:48:00,Basement,25.68,34.91,675.76,0.015,25.96,139.78,0.96,0.56,0.079,14.28,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:49:00,Basement,24.7,34.57,683.6,0.014,25.85,124.61,0.65,0.64,0.066,15.66,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:50:00,Living Room,24.63,34.31,699.95,0.013,21.62,119.47,0.73,0.58,0.054,13.84,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:51:00,Garage,25.26,32.31,714.24,0.086,23.95,111.84,0.41,0.46,0.074,13.7,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:52:00,Garage,26.19,32.27,667.39,0.153,21.76,120.85,0.71,0.46,0.052,14.57,0,0,1,0,0,0,0,0,0,0,0
2023-01-01 05:53:00,Living Room,25.87,35.62,734.13,0.212,21.4,137.21,0.86,0.35,0.048,14.15,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:54:00,Basement,25.25,35.31,720.52,0.22,25.53,137.05,0.87,0.31,0.065,12.55,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:55:00,Kitchen,25.45,37.89,727.96,0.161,18.24,153.38,0.99,0.36,0.06,12.63,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:56:00,Living Room,25.14,33.96,727.32,0.218,20.51,138.67,1.11,0.29,0.025,10.45,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:57:00,Garage,25.38,35.48,728.0,0.175,20.61,153.2,1.06,0.27,0.025,13.23,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:58:00,Garage,25.86,37.14,704.05,0.184,13.23,188.15,0.76,0.2,0.026,13.81,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 05:59:00,Basement,25.37,38.18,718.38,0.11,22.7,191.93,0.89,0.22,0.038,11.83,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:00:00,Garage,25.55,39.56,721.29,0.124,9.0,187.58,0.98,0.42,0.004,11.7,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:01:00,Garage,25.58,34.67,717.57,0.028,9.44,197.56,1.26,0.4,0.034,10.94,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:02:00,Kitchen,25.64,38.39,716.4,0.002,14.31,214.33,1.03,0.26,0.043,12.12,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:03:00,Kitchen,26.49,41.46,740.16,0.039,9.85,196.48,1.43,0.28,0.018,11.28,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:04:00,Kitchen,24.76,37.11,710.01,0.069,9.06,199.93,1.45,0.37,0.028,9.4,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:05:00,Living Room,26.09,35.41,714.88,0.072,8.3,202.9,1.86,0.59,0.017,11.45,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:06:00,Living Room,25.86,36.01,678.9,0.261,8.48,205.84,1.54,0.53,0.018,10.83,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:07:00,Living Room,26.3,34.72,701.13,0.385,9.66,180.12,1.76,0.65,0.019,9.71,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:08:00,Basement,26.04,39.91,695.46,0.334,8.92,160.02,1.82,0.77,0.04,10.65,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:09:00,Basement,25.76,37.99,721.71,0.549,9.23,163.5,1.43,0.8,0.011,9.75,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:10:00,Basement,25.85,36.22,734.83,0.582,2.29,150.54,1.9,1.01,0.004,11.07,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:11:00,Kitchen,26.09,40.2,666.57,0.585,6.62,149.12,1.95,0.72,0.021,11.15,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:12:00,Living Room,25.63,33.79,704.16,0.777,8.1,145.15,1.8,0.96,0.029,11.2,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:13:00,Living Room,25.15,37.99,677.29,0.79,10.72,134.49,2.21,0.93,0.01,9.36,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:14:00,Living Room,25.39,37.48,674.21,0.866,6.81,110.87,2.1,1.12,0.026,10.56,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:15:00,Kitchen,26.59,37.51,672.08,0.828,15.92,120.79,2.46,0.98,0.041,8.87,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:16:00,Basement,25.73,40.96,674.26,0.949,12.82,104.62,2.48,1.03,0.04,8.28,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:17:00,Kitchen,26.63,38.72,671.34,0.915,8.84,101.13,2.18,1.19,0.045,9.86,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:18:00,Living Room,25.99,37.75,649.1,0.949,12.81,134.79,2.28,1.39,0.033,8.52,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:19:00,Living Room,26.32,37.27,669.06,0.977,10.35,152.63,2.3,1.13,0.061,9.83,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:20:00,Basement,26.01,42.42,602.08,0.957,19.94,146.92,1.78,1.33,0.045,9.11,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:21:00,Basement,27.02,35.99,648.49,0.911,15.38,159.93,1.87,1.27,0.058,8.56,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:22:00,Basement,25.83,38.65,630.54,1.037,21.89,176.92,2.13,1.22,0.053,9.12,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:23:00,Kitchen,26.1,38.75,668.42,0.864,18.27,208.3,1.89,1.25,0.061,9.05,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:24:00,Living Room,26.57,45.75,643.08,0.974,25.34,183.06,1.99,1.34,0.055,7.93,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:25:00,Garage,26.17,41.78,632.2,0.921,19.3,179.8,2.08,1.25,0.092,10.55,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:26:00,Living Room,25.41,39.25,595.64,0.753,24.11,186.05,1.8,1.37,0.074,9.38,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:27:00,Kitchen,26.11,41.61,603.38,0.712,23.58,193.29,2.04,1.31,0.078,10.37,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:28:00,Garage,26.24,41.04,635.59,0.681,25.66,203.41,1.56,1.24,0.074,9.59,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:29:00,Living Room,25.05,44.36,618.78,0.62,32.52,173.44,1.49,1.12,0.069,6.91,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:30:00,Living Room,25.57,45.87,577.97,0.486,20.97,192.78,0.97,0.91,0.084,7.01,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:31:00,Kitchen,26.08,41.74,566.91,0.415,29.91,182.2,1.2,0.89,0.083,7.61,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:32:00,Kitchen,24.94,43.35,604.51,0.338,25.07,184.44,1.25,0.9,0.071,7.29,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:33:00,Basement,25.47,41.78,597.55,0.366,25.11,164.52,1.19,0.76,0.052,9.65,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:34:00,Garage,26.02,47.74,581.76,0.184,34.89,164.23,1.1,0.64,0.078,8.7,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:35:00,Basement,25.04,44.88,601.55,0.106,31.64,143.03,1.09,0.91,0.07,9.83,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:36:00,Basement,26.27,44.82,567.33,0.056,29.19,145.52,0.87,0.64,0.077,8.25,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:37:00,Kitchen,25.57,45.23,556.43,0.066,25.56,127.21,0.93,0.74,0.07,9.26,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:38:00,Kitchen,25.35,41.49,528.37,0.1,27.83,136.5,0.97,0.42,0.07,8.22,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:39:00,Garage,24.97,41.63,545.82,0.169,27.68,115.04,0.7,0.45,0.063,9.91,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:40:00,Kitchen,25.33,46.55,506.96,0.066,26.42,121.54,0.48,0.43,0.041,11.08,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:41:00,Kitchen,25.46,45.83,525.81,0.198,18.48,136.5,1.16,0.36,0.045,10.34,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:42:00,Living Room,24.87,45.26,559.82,0.142,25.79,116.96,0.55,0.41,0.063,9.65,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:43:00,Kitchen,24.73,47.52,512.35,0.116,22.55,131.73,0.97,0.57,0.049,9.95,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:44:00,Garage,25.59,47.76,500.57,0.245,21.68,132.75,0.74,0.49,0.037,11.99,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:45:00,Garage,25.76,46.82,481.86,0.177,18.87,163.56,0.63,0.2,0.034,9.21,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:46:00,Kitchen,25.01,44.19,488.62,0.118,14.07,165.77,0.81,0.35,0.043,11.55,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:47:00,Living Room,24.82,47.63,500.9,0.23,14.13,193.56,0.84,0.32,0.023,11.64,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:48:00,Kitchen,24.79,46.7,453.85,0.194,12.15,210.95,0.91,0.34,0.034,11.96,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:49:00,Kitchen,24.86,48.72,489.22,0.005,13.04,182.86,1.05,0.33,0.022,10.58,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:50:00,Living Room,24.59,48.4,500.13,0.05,11.88,187.71,1.16,0.33,0.01,11.08,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:51:00,Garage,25.27,44.94,484.84,0.15,13.51,194.8,1.35,0.27,0.023,12.61,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:52:00,Kitchen,23.81,48.41,481.29,0.081,10.23,185.38,1.12,0.59,0.026,12.59,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:53:00,Garage,23.88,48.28,461.48,0.189,9.81,173.52,1.01,0.58,0.032,13.43,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:54:00,Kitchen,24.39,48.44,455.36,0.288,2.94,186.75,1.86,0.61,0.028,11.3,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:55:00,Kitchen,24.08,48.57,451.64,0.348,12.24,173.43,1.8,0.72,0.001,14.83,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:56:00,Living Room,24.5,49.95,444.39,0.398,8.75,165.62,1.99,0.7,0.033,14.62,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:57:00,Basement,23.55,49.77,435.78,0.527,14.15,162.39,2.09,0.8,0.017,13.98,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:58:00,Basement,23.7,48.61,421.2,0.592,6.34,160.05,1.9,0.86,0.028,15.05,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 06:59:00,Kitchen,24.28,50.53,462.36,0.668,3.78,133.58,1.73,0.8,0.019,14.72,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:00:00,Living Room,24.53,50.34,430.06,0.754,9.49,127.32,1.93,0.86,0.028,14.16,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:01:00,Kitchen,23.42,49.08,423.53,0.784,7.39,111.06,1.87,1.02,0.026,15.07,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:02:00,Basement,23.72,46.71,437.89,0.892,14.19,115.59,2.26,1.14,0.04,13.55,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:03:00,Living Room,23.72,54.93,446.6,0.883,6.22,135.39,2.19,0.96,0.036,16.08,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:04:00,Garage,24.91,52.18,426.18,0.898,11.83,131.72,2.06,1.32,0.055,16.23,0,1,0,0,0,0,0,0,0,0,0
2023-01-01 07:05:00,Kitchen,23.45,45.22,398.74,1.022,12.85,109.76,2.05,1.14,0.035,17.24,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:06:00,Garage,22.6,54.63,390.86,1.028,9.81,119.82,2.22,1.25,0.048,17.02,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:07:00,Living Room,22.95,51.68,415.76,0.925,21.0,152.67,2.11,1.15,0.075,16.95,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:08:00,Garage,23.77,51.49,407.77,0.93,17.77,150.06,2.16,1.25,0.036,16.29,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:09:00,Living Room,23.65,51.76,403.93,0.923,18.39,136.75,2.16,1.27,0.069,17.56,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:10:00,Garage,23.65,51.7,435.11,0.962,20.76,164.85,2.36,1.17,0.052,18.47,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:11:00,Garage,22.93,53.23,405.67,0.891,18.73,166.75,1.97,1.37,0.053,17.54,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:12:00,Kitchen,22.27,53.81,413.84,0.914,21.78,200.77,2.08,1.4,0.08,17.16,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:13:00,Living Room,23.47,54.06,429.67,0.94,19.06,185.7,1.41,1.45,0.055,17.95,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:14:00,Kitchen,22.02,53.61,443.79,0.745,23.32,190.79,1.81,1.28,0.08,16.75,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:15:00,Living Room,22.59,52.06,448.75,0.707,26.31,197.84,1.77,1.15,0.077,18.04,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:16:00,Garage,22.17,52.39,395.05,0.677,19.42,213.01,1.27,1.08,0.071,17.8,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:17:00,Living Room,23.96,52.03,422.93,0.597,21.37,185.99,1.37,1.06,0.076,17.5,0,1,0,0,0,0,0,0,0,0,0
2023-01-01 07:18:00,Kitchen,22.21,53.82,419.72,0.597,30.0,184.85,1.09,1.04,0.083,19.82,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:19:00,Living Room,23.23,53.12,440.94,0.493,27.12,184.62,1.49,1.11,0.084,19.34,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:20:00,Basement,22.19,53.04,389.89,0.338,31.83,169.68,1.14,0.86,0.101,19.88,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:21:00,Kitchen,21.53,57.19,402.66,0.226,33.89,175.49,1.33,0.82,0.088,19.05,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:22:00,Living Room,21.52,58.55,436.04,0.184,21.56,167.89,1.3,0.87,0.084,20.23,0,0,1,0,0,0,0,0,0,0,0
2023-01-01 07:23:00,Basement,22.31,57.35,428.95,0.153,32.31,144.75,1.05,0.78,0.064,21.8,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:24:00,Basement,22.27,54.29,429.43,0.114,27.55,124.41,0.48,0.57,0.062,21.07,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:25:00,Living Room,22.53,54.06,422.73,0.032,28.33,121.41,1.05,0.6,0.06,20.08,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:26:00,Garage,21.32,52.72,494.74,0.086,24.39,120.24,0.8,0.54,0.071,19.98,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:27:00,Living Room,21.05,52.45,450.44,0.023,24.11,101.77,0.72,0.44,0.056,22.19,0,0,0,0,0,0,0,0,0,0,1
2023-01-01 07:28:00,Kitchen,20.43,51.97,430.6,0.05,27.98,122.61,0.73,0.53,0.059,20.45,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:29:00,Living Room,20.65,52.46,487.66,0.182,22.21,128.15,0.67,0.44,0.054,21.64,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:30:00,Garage,20.76,56.51,454.33,0.224,21.04,144.0,0.72,0.27,0.056,20.33,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:31:00,Kitchen,20.91,54.06,468.81,0.224,21.37,143.29,0.55,0.38,0.052,18.74,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:32:00,Living Room,20.78,54.22,460.82,0.156,23.99,132.91,0.4,0.31,0.049,20.71,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:33:00,Garage,20.06,57.25,469.24,0.242,18.07,158.49,0.73,0.46,0.044,20.83,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:34:00,Kitchen,20.04,57.61,481.26,0.221,18.47,161.07,0.81,0.4,0.048,20.05,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:35:00,Basement,20.59,59.08,476.23,0.238,21.9,166.55,1.19,0.21,0.034,20.51,0,0,1,0,0,0,0,0,0,0,0
2023-01-01 07:36:00,Basement,19.83,52.77,471.36,0.159,19.48,196.0,1.12,0.39,0.04,21.93,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:37:00,Basement,20.32,56.34,505.16,0.056,12.51,182.62,1.15,0.5,0.051,20.26,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:38:00,Kitchen,20.02,54.12,525.58,0.016,11.85,215.63,1.37,0.19,0.016,20.86,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:39:00,Living Room,19.9,53.86,526.15,0.112,11.85,207.06,1.28,0.47,0.001,20.8,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:40:00,Living Room,19.57,54.79,504.22,0.095,10.54,202.23,1.25,0.53,0.011,22.46,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:41:00,Basement,19.66,58.82,520.75,0.24,10.04,202.87,1.31,0.55,0.028,20.77,0,0,1,0,0,0,0,0,0,0,0
2023-01-01 07:42:00,Kitchen,19.65,53.4,554.41,0.309,9.95,194.23,1.48,0.42,0.001,19.45,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:43:00,Kitchen,19.69,52.28,496.8,0.38,7.38,200.77,1.72,0.42,0.034,22.46,0,0,0,0,0,0,0,0,0,0,1
2023-01-01 07:44:00,Basement,19.67,53.2,519.52,0.425,7.62,173.95,1.85,0.73,0.035,22.14,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:45:00,Kitchen,20.05,55.1,488.24,0.573,11.56,158.18,2.34,0.57,0.004,19.99,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:46:00,Kitchen,19.95,54.35,548.32,0.525,7.71,157.28,1.8,0.76,0.022,20.07,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:47:00,Living Room,18.93,55.13,552.8,0.58,10.37,165.8,1.87,0.96,0.006,20.92,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:48:00,Living Room,19.31,52.96,585.85,0.772,8.29,121.78,2.35,1.07,0.02,19.88,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:49:00,Kitchen,19.75,57.91,558.67,0.786,3.33,136.7,2.3,1.18,0.049,19.85,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:50:00,Kitchen,18.8,56.27,554.42,0.883,13.29,115.57,2.11,1.03,0.032,18.5,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:51:00,Garage,19.86,56.05,550.07,0.901,11.08,105.23,2.25,1.21,0.024,18.32,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:52:00,Kitchen,19.71,52.65,561.74,0.977,1.01,123.2,2.31,1.36,0.032,19.9,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:53:00,Living Room,18.71,52.52,589.45,1.036,13.92,111.39,2.44,1.38,0.044,18.55,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:54:00,Basement,19.04,53.77,568.96,1.0,16.95,119.1,2.17,1.23,0.061,18.58,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:55:00,Kitchen,17.89,54.25,583.05,0.926,12.82,150.73,2.23,1.11,0.06,19.74,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:56:00,Basement,19.5,50.49,618.14,1.014,17.97,134.66,2.12,1.25,0.049,18.68,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:57:00,Living Room,18.82,51.5,630.71,1.034,15.4,152.85,1.74,1.25,0.052,19.79,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:58:00,Kitchen,18.51,55.13,591.04,0.948,18.85,164.49,2.27,1.36,0.048,17.49,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 07:59:00,Garage,18.56,52.31,593.58,0.984,20.6,167.63,2.34,1.34,0.072,19.42,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:00:00,Garage,17.63,49.33,613.17,0.869,22.5,178.91,1.69,1.18,0.072,18.36,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:01:00,Living Room,17.62,51.33,647.49,0.87,19.4,200.62,2.03,1.27,0.062,16.6,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:02:00,Kitchen,17.9,53.72,639.6,0.779,27.99,204.32,1.79,1.16,0.072,17.18,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:03:00,Living Room,18.33,52.16,1288.52,5.224,73.75,473.1,6.19,2.9,0.715,16.6,1,0,0,1,1,1,1,1,1,1,0
2023-01-01 08:04:00,Garage,18.05,51.15,1321.25,5.046,74.77,465.45,6.79,3.09,0.776,17.34,1,0,0,1,1,1,1,1,1,1,0
2023-01-01 08:05:00,Kitchen,18.29,53.65,1269.1,4.623,81.23,492.8,6.54,2.94,0.778,15.89,1,0,0,1,1,1,1,1,1,1,0
2023-01-01 08:06:00,Basement,17.99,51.66,1242.61,4.591,77.2,501.94,6.26,2.76,0.755,15.45,1,0,0,1,1,1,1,1,1,1,0
2023-01-01 08:07:00,Living Room,16.5,49.45,694.12,0.533,27.49,181.93,1.39,1.03,0.073,16.7,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:08:00,Kitchen,17.76,48.69,665.15,0.365,28.58,186.11,1.23,0.97,0.084,16.65,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:09:00,Kitchen,17.07,52.18,676.98,0.243,21.29,165.78,1.08,0.73,0.078,14.97,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:10:00,Garage,17.14,51.71,680.65,0.211,29.16,138.6,0.79,0.77,0.082,15.0,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:11:00,Kitchen,17.84,51.25,697.91,0.132,29.42,155.01,0.91,0.8,0.078,15.02,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:12:00,Basement,17.05,48.76,699.24,0.191,22.44,134.14,1.06,0.65,0.065,15.95,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:13:00,Living Room,17.4,46.93,652.03,0.052,27.86,120.35,0.91,0.57,0.07,15.26,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:14:00,Living Room,17.1,50.41,706.61,0.047,24.06,122.01,0.66,0.55,0.064,14.81,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:15:00,Kitchen,15.87,47.15,686.6,0.006,29.1,128.76,1.01,0.46,0.06,14.83,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:16:00,Kitchen,16.9,49.84,679.18,0.212,18.99,116.99,0.62,0.44,0.055,13.36,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:17:00,Living Room,16.12,50.11,701.05,0.061,23.56,132.28,0.74,0.41,0.063,15.05,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:18:00,Garage,17.12,46.59,702.33,0.124,23.59,142.48,1.01,0.24,0.048,14.9,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:19:00,Living Room,16.92,50.15,684.87,0.247,18.42,123.66,0.79,0.32,0.04,12.78,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:20:00,Garage,16.93,50.29,684.98,0.177,20.89,146.02,1.12,0.38,0.036,11.01,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:21:00,Kitchen,16.68,46.56,727.79,0.27,15.8,147.14,0.56,0.3,0.042,10.95,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:22:00,Kitchen,17.4,45.46,690.09,0.164,13.09,179.44,0.92,0.21,0.033,11.92,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:23:00,Kitchen,16.45,45.74,698.05,0.175,13.42,172.78,1.28,0.5,0.035,11.88,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:24:00,Kitchen,16.76,48.03,702.3,0.141,20.08,203.68,0.78,0.47,0.037,10.05,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:25:00,Garage,16.37,43.26,697.79,0.052,16.75,191.26,0.6,0.46,0.041,12.22,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:26:00,Kitchen,16.36,46.08,723.11,0.039,12.28,191.0,1.22,0.46,0.018,11.74,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:27:00,Living Room,16.43,45.77,740.72,0.13,11.5,187.36,1.05,0.21,0.018,12.02,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:28:00,Basement,15.87,41.81,724.05,0.044,12.78,199.02,1.08,0.48,0.02,11.53,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:29:00,Basement,15.85,45.0,687.8,0.195,11.4,192.27,1.47,0.53,0.01,11.53,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:30:00,Living Room,15.94,47.35,710.43,0.236,8.96,184.45,1.58,0.47,0.014,9.12,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:31:00,Garage,16.14,43.52,719.96,0.441,9.99,178.05,1.76,0.62,0.033,11.76,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:32:00,Kitchen,15.79,46.73,744.34,0.508,10.93,173.9,1.9,0.81,0.028,10.63,0,0,0,0,0,0,0,0,0,0,0
